Module name: , class: CogVideoXTransformer3DModel, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.27.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.27.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.27.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.27.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.27.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.27.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.27.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.27.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.27.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.27.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.27.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.27.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.27.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.27.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.27.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.28, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.28.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.28.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.28.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.28.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.28.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.28.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.28.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.28.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.28.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.28.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.28.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.28.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.28.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.28.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.28.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.28.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.28.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.29, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.29.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.29.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.29.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.29.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.29.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.29.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.29.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.29.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.29.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.29.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.29.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.29.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.29.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.29.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.29.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.29.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.29.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.30, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.30.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.30.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.30.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.30.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.30.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.30.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.30.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.30.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.30.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.30.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.30.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.30.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.30.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.30.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.30.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.30.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.30.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.31, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.31.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.31.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.31.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.31.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.31.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.31.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.31.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.31.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.31.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.31.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.31.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.31.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.31.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.31.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.31.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.31.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.31.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.32, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.32.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.32.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.32.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.32.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.32.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.32.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.32.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.32.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.32.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.32.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.32.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.32.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.32.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.32.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.32.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.32.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.32.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.33, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.33.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.33.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.33.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.33.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.33.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.33.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.33.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.33.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.33.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.33.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.33.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.33.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.33.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.33.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.33.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.33.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.33.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.34, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
